filename,type,latitude,longitude,timestamp,url
JPEG_20260713015146993.jpg,photo,-27.955940,153.391263,2026-07-13 01:51:46 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015146993.jpg
JPEG_20260713015224518.jpg,photo,-27.956159,153.391273,2026-07-13 01:52:24 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015224518.jpg
JPEG_20260713015250968.jpg,photo,-27.956164,153.391321,2026-07-13 01:52:50 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015250968.jpg
JPEG_20260713015929309.jpg,photo,-27.958688,153.390663,2026-07-13 01:59:29 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015929309.jpg
JPEG_20260713015948290.jpg,photo,-27.958688,153.390663,2026-07-13 01:59:48 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713015948290.jpg
VIDEO_20260713020025504.mp4,video,-27.960451,153.390208,2026-07-13 02:00:25 UTC,https://github.com/robbosenski/musgave26/releases/download/media-video-v1/VIDEO_20260713020025504.mp4
JPEG_20260713020114090.jpg,photo,-27.958514,153.390210,2026-07-13 02:01:14 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020114090.jpg
JPEG_20260713020136327.jpg,photo,-27.958596,153.390091,2026-07-13 02:01:36 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020136327.jpg
JPEG_20260713020145082.jpg,photo,-27.958645,153.390108,2026-07-13 02:01:45 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020145082.jpg
JPEG_20260713020250250.jpg,photo,-27.958532,153.390790,2026-07-13 02:02:50 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020250250.jpg
JPEG_20260713020257452.jpg,photo,-27.958532,153.390790,2026-07-13 02:02:57 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020257452.jpg
JPEG_20260713020305625.jpg,photo,-27.958532,153.390790,2026-07-13 02:03:05 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020305625.jpg
JPEG_20260713020342785.jpg,photo,-27.958534,153.391209,2026-07-13 02:03:42 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020342785.jpg
VIDEO_20260713020415870.mp4,video,-27.958537,153.391246,2026-07-13 02:04:15 UTC,https://github.com/robbosenski/musgave26/releases/download/media-video-v1/VIDEO_20260713020415870.mp4
JPEG_20260713020450818.jpg,photo,-27.958501,153.391358,2026-07-13 02:04:50 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020450818.jpg
VIDEO_20260713020723398.mp4,video,-27.958261,153.391727,2026-07-13 02:07:23 UTC,https://github.com/robbosenski/musgave26/releases/download/media-video-v1/VIDEO_20260713020723398.mp4
JPEG_20260713020751096.jpg,photo,-27.958077,153.391889,2026-07-13 02:07:51 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020751096.jpg
JPEG_20260713020827815.jpg,photo,-27.957900,153.392123,2026-07-13 02:08:27 UTC,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/JPEG_20260713020827815.jpg
image_0001.jpg,photo,,,,https://raw.githubusercontent.com/robbosenski/musgave26/main/media/DCIM/image_0001.jpg
